 Date__(UT)__HR:MN, , , R.A._(ICRF), DEC__(ICRF),    T-mag,  N-mag,             delta,     deldot,     S-O-T,/r,     S-T-O,  Tru_Anom,  Sky_motion, Sky_mot_PA, RelVel-ANG, Lun_Sky_Brt  sky_SNR
************************************************************************************************************************************************************************************************
$$SOE
 1950-Nov-27 00:00, , , 08 13 56.26, +03 06 52.1,   25.596, 29.058,  35.1417587157616, -0.3885312,    0.0000,/*,    0.0002,  180.8374,   0.0021610,  282.23066,  -22.94066,        n.a.     n.a.
 1950-Dec-27 00:00, , , 08 13 50.41, +03 07 24.6,   25.595, 29.057,  35.1349263939743, -0.4001312,    0.0000,/*,    0.0002,  180.8621,   0.0021611,  282.25242,  -23.55505,        n.a.     n.a.
 1951-Jan-26 00:00, , , 08 13 44.57, +03 07 57.1,   25.593, 29.057,  35.1278926311875, -0.4117823,    0.0000,/*,    0.0002,  180.8868,   0.0021611,  282.27363,  -24.16747,        n.a.     n.a.
 1951-Feb-25 00:00, , , 08 13 38.73, +03 08 29.6,   25.592, 29.056,  35.1206567145313, -0.4234708,    0.0000,/*,    0.0002,  180.9116,   0.0021611,  282.29470,  -24.77689,        n.a.     n.a.
 1951-Mar-27 00:00, , , 08 13 32.88, +03 09 02.2,   25.591, 29.055,  35.1132177575002, -0.4352245,    0.0000,/*,    0.0002,  180.9364,   0.0021610,  282.31475,  -25.38446,        n.a.     n.a.
 1951-Apr-26 00:00, , , 08 13 27.04, +03 09 34.7,   25.590, 29.054,  35.1055744959259, -0.4470383,    0.0000,/*,    0.0002,  180.9614,   0.0021611,  282.33299,  -25.98793,        n.a.     n.a.
 1951-May-26 00:00, , , 08 13 21.20, +03 10 07.3,   25.589, 29.053,  35.0977267052692, -0.4588282,    0.0000,/*,    0.0002,  180.9864,   0.0021613,  282.35150,  -26.58312,        n.a.     n.a.
 1951-Jun-25 00:00, , , 08 13 15.36, +03 10 39.8,   25.587, 29.052,  35.0896749718511, -0.4705841,    0.0000,/*,    0.0002,  181.0113,   0.0021615,  282.37097,  -27.17097,        n.a.     n.a.
 1951-Jul-25 00:00, , , 08 13 09.51, +03 11 12.4,   25.586, 29.051,  35.0814196559810, -0.4823210,    0.0000,/*,    0.0002,  181.0361,   0.0021616,  282.39113,  -27.75243,        n.a.     n.a.
 1951-Aug-24 00:00, , , 08 13 03.67, +03 11 45.0,   25.585, 29.050,  35.0729612193873, -0.4940418,    0.0000,/*,    0.0002,  181.0607,   0.0021616,  282.41276,  -28.32925,        n.a.     n.a.
 1951-Sep-23 00:00, , , 08 12 57.83, +03 12 17.7,   25.583, 29.049,  35.0642993031396, -0.5058259,    0.0000,/*,    0.0002,  181.0853,   0.0021613,  282.43431,  -28.90596,        n.a.     n.a.
 1951-Oct-23 00:00, , , 08 12 51.99, +03 12 50.3,   25.582, 29.048,  35.0554321958782, -0.5177196,    0.0000,/*,    0.0002,  181.1100,   0.0021610,  282.45394,  -29.48253,        n.a.     n.a.
 1951-Nov-22 00:00, , , 08 12 46.15, +03 13 22.9,   25.580, 29.046,  35.0463582845171, -0.5296979,    0.0000,/*,    0.0002,  181.1349,   0.0021607,  282.47208,  -30.05680,        n.a.     n.a.
 1951-Dec-22 00:00, , , 08 12 40.31, +03 13 55.6,   25.579, 29.045,  35.0370761592519, -0.5417547,    0.0000,/*,    0.0002,  181.1600,   0.0021606,  282.48841,  -30.62755,        n.a.     n.a.
 1952-Jan-21 00:00, , , 08 12 34.47, +03 14 28.2,   25.577, 29.044,  35.0275847467242, -0.5538352,    0.0000,/*,    0.0002,  181.1852,   0.0021606,  282.50358,  -31.19056,        n.a.     n.a.
 1952-Feb-20 00:00, , , 08 12 28.63, +03 15 00.9,   25.576, 29.043,  35.0178843429610, -0.5658788,    0.0000,/*,    0.0002,  181.2104,   0.0021608,  282.51967,  -31.74474,        n.a.     n.a.
 1952-Mar-21 00:00, , , 08 12 22.79, +03 15 33.5,   25.574, 29.042,  35.0079754248429, -0.5779166,    0.0000,/*,    0.0002,  181.2354,   0.0021609,  282.53646,  -32.29327,        n.a.     n.a.
 1952-Apr-20 00:00, , , 08 12 16.95, +03 16 06.2,   25.573, 29.040,  34.9978577516037, -0.5899692,    0.0000,/*,    0.0002,  181.2605,   0.0021609,  282.55334,  -32.83654,        n.a.     n.a.
 1952-May-20 00:00, , , 08 12 11.12, +03 16 38.9,   25.571, 29.039,  34.9875310458287, -0.6020538,    0.0000,/*,    0.0002,  181.2854,   0.0021609,  282.57032,  -33.37622,        n.a.     n.a.
 1952-Jun-19 00:00, , , 08 12 05.28, +03 17 11.6,   25.569, 29.038,  34.9769943154377, -0.6142225,    0.0000,/*,    0.0002,  181.3105,   0.0021608,  282.58588,  -33.91399,        n.a.     n.a.
 1952-Jul-19 00:00, , , 08 11 59.44, +03 17 44.3,   25.567, 29.036,  34.9662461181319, -0.6264468,    0.0000,/*,    0.0002,  181.3358,   0.0021609,  282.59987,  -34.44615,        n.a.     n.a.
 1952-Aug-18 00:00, , , 08 11 53.60, +03 18 17.0,   25.566, 29.035,  34.9552860278811, -0.6386781,    0.0000,/*,    0.0002,  181.3611,   0.0021610,  282.61366,  -34.97124,        n.a.     n.a.
 1952-Sep-17 00:00, , , 08 11 47.76, +03 18 49.7,   25.564, 29.034,  34.9441139497738, -0.6509229,    0.0000,/*,    0.0002,  181.3863,   0.0021612,  282.62731,  -35.49044,        n.a.     n.a.
 1952-Oct-17 00:00, , , 08 11 41.92, +03 19 22.4,   25.562, 29.032,  34.9327296935956, -0.6631622,    0.0000,/*,    0.0002,  181.4116,   0.0021614,  282.64137,  -36.00285,        n.a.     n.a.
 1952-Nov-16 00:00, , , 08 11 36.08, +03 19 55.1,   25.560, 29.031,  34.9211332860209, -0.6754215,    0.0000,/*,    0.0002,  181.4367,   0.0021615,  282.65605,  -36.51138,        n.a.     n.a.
 1952-Dec-16 00:00, , , 08 11 30.24, +03 20 27.8,   25.558, 29.029,  34.9093237480331, -0.6877776,    0.0000,/*,    0.0002,  181.4619,   0.0021614,  282.66946,  -37.01892,        n.a.     n.a.
 1953-Jan-15 00:00, , , 08 11 24.40, +03 21 00.6,   25.556, 29.028,  34.8972992589854, -0.7002245,    0.0000,/*,    0.0002,  181.4873,   0.0021615,  282.68102,  -37.52269,        n.a.     n.a.
 1953-Feb-14 00:00, , , 08 11 18.56, +03 21 33.3,   25.554, 29.026,  34.8850584473608, -0.7127449,    0.0000,/*,    0.0002,  181.5130,   0.0021617,  282.69093,  -38.02141,        n.a.     n.a.
 1953-Mar-16 00:00, , , 08 11 12.72, +03 22 06.0,   25.552, 29.025,  34.8726001417052, -0.7253260,    0.0000,/*,    0.0002,  181.5388,   0.0021621,  282.69884,  -38.51349,        n.a.     n.a.
 1953-Apr-15 00:00, , , 08 11 06.87, +03 22 38.7,   25.550, 29.023,  34.8599239587799, -0.7378783,    0.0000,/*,    0.0002,  181.5648,   0.0021628,  282.70662,  -38.99477,        n.a.     n.a.
 1953-May-15 00:00, , , 08 11 01.03, +03 23 11.5,   25.548, 29.022,  34.8470307869739, -0.7503749,    0.0000,/*,    0.0002,  181.5906,   0.0021636,  282.71574,  -39.46697,        n.a.     n.a.
 1953-Jun-14 00:00, , , 08 10 55.18, +03 23 44.2,   25.546, 29.020,  34.8339212205403, -0.7628663,    0.0000,/*,    0.0002,  181.6163,   0.0021642,  282.72542,  -39.93358,        n.a.     n.a.
 1953-Jul-14 00:00, , , 08 10 49.33, +03 24 17.0,   25.544, 29.018,  34.8205952339361, -0.7753582,    0.0000,/*,    0.0002,  181.6420,   0.0021649,  282.73576,  -40.39488,        n.a.     n.a.
 1953-Aug-13 00:00, , , 08 10 43.48, +03 24 49.7,   25.542, 29.017,  34.8070524365250, -0.7879026,    0.0000,/*,    0.0002,  181.6676,   0.0021654,  282.74590,  -40.85364,        n.a.     n.a.
 1953-Sep-12 00:00, , , 08 10 37.63, +03 25 22.5,   25.539, 29.015,  34.7932913359731, -0.8005600,    0.0000,/*,    0.0002,  181.6934,   0.0021659,  282.75379,  -41.31033,        n.a.     n.a.
 1953-Oct-12 00:00, , , 08 10 31.77, +03 25 55.2,   25.537, 29.013,  34.7793103237858, -0.8132775,    0.0000,/*,    0.0002,  181.7194,   0.0021666,  282.76009,  -41.76085,        n.a.     n.a.
 1953-Nov-11 00:00, , , 08 10 25.92, +03 26 28.0,   25.535, 29.011,  34.7651086678873, -0.8260250,    0.0000,/*,    0.0002,  181.7456,   0.0021674,  282.76556,  -42.20445,        n.a.     n.a.
 1953-Dec-11 00:00, , , 08 10 20.06, +03 27 00.8,   25.533, 29.010,  34.7506858686323, -0.8387991,    0.0000,/*,    0.0002,  181.7719,   0.0021685,  282.77006,  -42.64084,        n.a.     n.a.
 1954-Jan-10 00:00, , , 08 10 14.19, +03 27 33.6,   25.530, 29.008,  34.7360419655681, -0.8515452,    0.0000,/*,    0.0002,  181.7982,   0.0021696,  282.77525,  -43.06885,        n.a.     n.a.
 1954-Feb-09 00:00, , , 08 10 08.33, +03 28 06.3,   25.528, 29.006,  34.7211772789001, -0.8642926,    0.0000,/*,    0.0002,  181.8244,   0.0021707,  282.78108,  -43.49146,        n.a.     n.a.
 1954-Mar-11 00:00, , , 08 10 02.46, +03 28 39.1,   25.525, 29.004,  34.7060912114494, -0.8771006,    0.0000,/*,    0.0002,  181.8508,   0.0021718,  282.78582,  -43.90999,        n.a.     n.a.
 1954-Apr-10 00:00, , , 08 09 56.59, +03 29 11.9,   25.523, 29.002,  34.6907829282627, -0.8899433,    0.0000,/*,    0.0002,  181.8773,   0.0021730,  282.78990,  -44.32268,        n.a.     n.a.
 1954-May-10 00:00, , , 08 09 50.71, +03 29 44.7,   25.520, 29.000,  34.6752517660270, -0.9028285,    0.0000,/*,    0.0002,  181.9039,   0.0021744,  282.79299,  -44.72974,        n.a.     n.a.
 1954-Jun-09 00:00, , , 08 09 44.83, +03 30 17.6,   25.518, 28.998,  34.6594969369428, -0.9157484,    0.0000,/*,    0.0002,  181.9307,   0.0021759,  282.79451,  -45.12933,        n.a.     n.a.
 1954-Jul-09 00:00, , , 08 09 38.94, +03 30 50.4,   25.515, 28.996,  34.6435186371653, -0.9286191,    0.0000,/*,    0.0002,  181.9576,   0.0021777,  282.79672,  -45.51949,        n.a.     n.a.
 1954-Aug-08 00:00, , , 08 09 33.05, +03 31 23.2,   25.512, 28.994,  34.6273177726355, -0.9414459,    0.0000,/*,    0.0002,  181.9844,   0.0021794,  282.80024,  -45.90290,        n.a.     n.a.
 1954-Sep-07 00:00, , , 08 09 27.16, +03 31 56.1,   25.510, 28.992,  34.6108946278938, -0.9542760,    0.0000,/*,    0.0002,  182.0111,   0.0021811,  282.80405,  -46.28137,        n.a.     n.a.
 1954-Oct-07 00:00, , , 08 09 21.25, +03 32 28.9,   25.507, 28.990,  34.5942491882631, -0.9671159,    0.0000,/*,    0.0002,  182.0377,   0.0021828,  282.80859,  -46.65599,        n.a.     n.a.
 1954-Nov-06 00:00, , , 08 09 15.35, +03 33 01.8,   25.504, 28.988,  34.5773807183320, -0.9800331,    0.0000,/*,    0.0002,  182.0643,   0.0021843,  282.81233,  -47.02888,        n.a.     n.a.
 1954-Dec-06 00:00, , , 08 09 09.44, +03 33 34.7,   25.502, 28.986,  34.5602873913007, -0.9930608,    0.0000,/*,    0.0002,  182.0913,   0.0021860,  282.81350,  -47.39803,        n.a.     n.a.
 1955-Jan-05 00:00, , , 08 09 03.52, +03 34 07.6,   25.499, 28.984,  34.5429678984185, -1.0061344,    0.0000,/*,    0.0002,  182.1186,   0.0021879,  282.81328,  -47.76039,        n.a.     n.a.
 1955-Feb-04 00:00, , , 08 08 57.60, +03 34 40.5,   25.496, 28.981,  34.5254217413886, -1.0192225,    0.0000,/*,    0.0002,  182.1461,   0.0021901,  282.81223,  -48.11521,        n.a.     n.a.
 1955-Mar-06 00:00, , , 08 08 51.67, +03 35 13.4,   25.493, 28.979,  34.5076488884180, -1.0322848,    0.0000,/*,    0.0002,  182.1738,   0.0021925,  282.81092,  -48.46084,        n.a.     n.a.
 1955-Apr-05 00:00, , , 08 08 45.74, +03 35 46.4,   25.490, 28.977,  34.4896503910785, -1.0452728,    0.0000,/*,    0.0002,  182.2014,   0.0021950,  282.81137,  -48.79846,        n.a.     n.a.
 1955-May-05 00:00, , , 08 08 39.79, +03 36 19.3,   25.487, 28.975,  34.4714271933848, -1.0582369,    0.0000,/*,    0.0002,  182.2288,   0.0021975,  282.81300,  -49.13162,        n.a.     n.a.
 1955-Jun-04 00:00, , , 08 08 33.84, +03 36 52.3,   25.484, 28.972,  34.4529791520764, -1.0712214,    0.0000,/*,    0.0002,  182.2563,   0.0021999,  282.81448,  -49.46056,        n.a.     n.a.
 1955-Jul-04 00:00, , , 08 08 27.89, +03 37 25.3,   25.481, 28.970,  34.4343059773932, -1.0842310,    0.0000,/*,    0.0002,  182.2838,   0.0022024,  282.81594,  -49.78571,        n.a.     n.a.
 1955-Aug-03 00:00, , , 08 08 21.92, +03 37 58.3,   25.478, 28.968,  34.4154069438776, -1.0972993,    0.0000,/*,    0.0002,  182.3114,   0.0022049,  282.81625,  -50.10735,        n.a.     n.a.
 1955-Sep-02 00:00, , , 08 08 15.95, +03 38 31.4,   25.475, 28.965,  34.3962810799040, -1.1103952,    0.0000,/*,    0.0002,  182.3393,   0.0022076,  282.81533,  -50.42236,        n.a.     n.a.
 1955-Oct-02 00:00, , , 08 08 09.97, +03 39 04.5,   25.471, 28.963,  34.3769285673201, -1.1234599,    0.0000,/*,    0.0002,  182.3673,   0.0022105,  282.81500,  -50.73051,        n.a.     n.a.
 1955-Nov-01 00:00, , , 08 08 03.98, +03 39 37.6,   25.468, 28.960,  34.3573498928416, -1.1365109,    0.0000,/*,    0.0002,  182.3952,   0.0022134,  282.81527,  -51.03379,        n.a.     n.a.
 1955-Dec-01 00:00, , , 08 07 57.99, +03 40 10.7,   25.465, 28.958,  34.3375450890059, -1.1495545,    0.0000,/*,    0.0002,  182.4232,   0.0022163,  282.81598,  -51.33197,        n.a.     n.a.
 1955-Dec-31 00:00, , , 08 07 51.98, +03 40 43.8,   25.462, 28.955,  34.3175142771317, -1.1626082,    0.0000,/*,    0.0002,  182.4511,   0.0022192,  282.81730,  -51.62682,        n.a.     n.a.
 1956-Jan-30 00:00, , , 08 07 45.97, +03 41 17.0,   25.458, 28.953,  34.2972567792147, -1.1757328,    0.0000,/*,    0.0002,  182.4791,   0.0022221,  282.81762,  -51.91942,        n.a.     n.a.
 1956-Feb-29 00:00, , , 08 07 39.94, +03 41 50.2,   25.455, 28.950,  34.2767712944077, -1.1889098,    0.0000,/*,    0.0002,  182.5075,   0.0022252,  282.81643,  -52.20667,        n.a.     n.a.
 1956-Mar-30 00:00, , , 08 07 33.91, +03 42 23.4,   25.452, 28.947,  34.2560573987130, -1.2020932,    0.0000,/*,    0.0002,  182.5361,   0.0022286,  282.81474,  -52.48756,        n.a.     n.a.
 1956-Apr-29 00:00, , , 08 07 27.87, +03 42 56.7,   25.448, 28.945,  34.2351151791259, -1.2152649,    0.0000,/*,    0.0002,  182.5649,   0.0022321,  282.81273,  -52.76193,        n.a.     n.a.
 1956-May-29 00:00, , , 08 07 21.82, +03 43 29.9,   25.445, 28.942,  34.2139452553916, -1.2283628,    0.0000,/*,    0.0002,  182.5937,   0.0022358,  282.81183,  -53.02843,        n.a.     n.a.
 1956-Jun-28 00:00, , , 08 07 15.76, +03 44 03.3,   25.441, 28.939,  34.1925491296595, -1.2413821,    0.0000,/*,    0.0002,  182.6224,   0.0022395,  282.81318,  -53.28991,        n.a.     n.a.
 1956-Jul-28 00:00, , , 08 07 09.69, +03 44 36.6,   25.438, 28.937,  34.1709275995301, -1.2543965,    0.0000,/*,    0.0002,  182.6508,   0.0022431,  282.81549,  -53.54936,        n.a.     n.a.
 1956-Aug-27 00:00, , , 08 07 03.60, +03 45 10.0,   25.434, 28.934,  34.1490804255007, -1.2674269,    0.0000,/*,    0.0002,  182.6792,   0.0022467,  282.81817,  -53.80631,        n.a.     n.a.
 1956-Sep-26 00:00, , , 08 06 57.51, +03 45 43.5,   25.430, 28.931,  34.1270070851107, -1.2805097,    0.0000,/*,    0.0002,  182.7076,   0.0022502,  282.82055,  -54.06170,        n.a.     n.a.
 1956-Oct-26 00:00, , , 08 06 51.41, +03 46 16.9,   25.427, 28.928,  34.1047062927580, -1.2936842,    0.0000,/*,    0.0002,  182.7363,   0.0022537,  282.82103,  -54.31473,        n.a.     n.a.
 1956-Nov-25 00:00, , , 08 06 45.29, +03 46 50.5,   25.423, 28.925,  34.0821769002875, -1.3068813,    0.0000,/*,    0.0002,  182.7654,   0.0022575,  282.82055,  -54.56186,        n.a.     n.a.
 1956-Dec-25 00:00, , , 08 06 39.17, +03 47 24.0,   25.419, 28.922,  34.0594190038381, -1.3200560,    0.0000,/*,    0.0002,  182.7945,   0.0022615,  282.82042,  -54.80321,        n.a.     n.a.
 1957-Jan-24 00:00, , , 08 06 33.03, +03 47 57.6,   25.415, 28.919,  34.0364329843433, -1.3332146,    0.0000,/*,    0.0002,  182.8238,   0.0022657,  282.82056,  -55.03967,        n.a.     n.a.
 1957-Feb-23 00:00, , , 08 06 26.89, +03 48 31.2,   25.411, 28.916,  34.0132194021792, -1.3463206,    0.0000,/*,    0.0002,  182.8531,   0.0022699,  282.82209,  -55.27100,        n.a.     n.a.
 1957-Mar-25 00:00, , , 08 06 20.73, +03 49 04.9,   25.408, 28.913,  33.9897789744015, -1.3594079,    0.0000,/*,    0.0002,  182.8822,   0.0022740,  282.82484,  -55.49964,        n.a.     n.a.
 1957-Apr-24 00:00, , , 08 06 14.55, +03 49 38.6,   25.404, 28.910,  33.9661114347330, -1.3725411,    0.0000,/*,    0.0002,  182.9114,   0.0022782,  282.82699,  -55.72630,        n.a.     n.a.
 1957-May-24 00:00, , , 08 06 08.37, +03 50 12.4,   25.400, 28.907,  33.9422161796470, -1.3856884,    0.0000,/*,    0.0002,  182.9408,   0.0022824,  282.82891,  -55.94902,        n.a.     n.a.
 1957-Jun-23 00:00, , , 08 06 02.18, +03 50 46.2,   25.396, 28.904,  33.9180930653374, -1.3988409,    0.0000,/*,    0.0002,  182.9703,   0.0022868,  282.83073,  -56.16782,        n.a.     n.a.
 1957-Jul-23 00:00, , , 08 05 55.97, +03 51 20.1,   25.392, 28.901,  33.8937419948089, -1.4119936,    0.0000,/*,    0.0002,  183.0000,   0.0022913,  282.83215,  -56.38201,        n.a.     n.a.
 1957-Aug-22 00:00, , , 08 05 49.75, +03 51 54.0,   25.387, 28.898,  33.8691636033441, -1.4250768,    0.0000,/*,    0.0002,  183.0297,   0.0022960,  282.83511,  -56.59099,        n.a.     n.a.
 1957-Sep-21 00:00, , , 08 05 43.51, +03 52 28.0,   25.383, 28.895,  33.8443590028266, -1.4381138,    0.0000,/*,    0.0002,  183.0591,   0.0023005,  282.83991,  -56.79749,        n.a.     n.a.
 1957-Oct-21 00:00, , , 08 05 37.27, +03 53 02.0,   25.379, 28.892,  33.8193283451090, -1.4511747,    0.0000,/*,    0.0002,  183.0885,   0.0023050,  282.84501,  -57.00281,        n.a.     n.a.
 1957-Nov-20 00:00, , , 08 05 31.01, +03 53 36.1,   25.375, 28.888,  33.7940712168256, -1.4642617,    0.0000,/*,    0.0002,  183.1178,   0.0023095,  282.85050,  -57.20668,        n.a.     n.a.
 1957-Dec-20 00:00, , , 08 05 24.74, +03 54 10.2,   25.371, 28.885,  33.7685867882068, -1.4774184,    0.0000,/*,    0.0002,  183.1472,   0.0023139,  282.85527,  -57.40950,        n.a.     n.a.
 1958-Jan-19 00:00, , , 08 05 18.45, +03 54 44.4,   25.366, 28.882,  33.7428735825062, -1.4906573,    0.0000,/*,    0.0002,  183.1770,   0.0023185,  282.85800,  -57.60908,        n.a.     n.a.
 1958-Feb-18 00:00, , , 08 05 12.16, +03 55 18.7,   25.362, 28.878,  33.7169310115193, -1.5038850,    0.0000,/*,    0.0002,  183.2072,   0.0023234,  282.86054,  -57.80308,        n.a.     n.a.
 1958-Mar-20 00:00, , , 08 05 05.85, +03 55 53.0,   25.358, 28.875,  33.6907596472586, -1.5170651,    0.0000,/*,    0.0002,  183.2374,   0.0023284,  282.86391,  -57.99212,        n.a.     n.a.
 1958-Apr-19 00:00, , , 08 04 59.52, +03 56 27.3,   25.353, 28.872,  33.6643603038441, -1.5301912,    0.0000,/*,    0.0002,  183.2678,   0.0023336,  282.86826,  -58.17655,        n.a.     n.a.
 1958-May-19 00:00, , , 08 04 53.18, +03 57 01.7,   25.349, 28.868,  33.6377342873079, -1.5432377,    0.0000,/*,    0.0002,  183.2979,   0.0023388,  282.87499,  -58.35786,        n.a.     n.a.
 1958-Jun-18 00:00, , , 08 04 46.83, +03 57 36.2,   25.344, 28.865,  33.6108824660952, -1.5562712,    0.0000,/*,    0.0002,  183.3277,   0.0023438,  282.88318,  -58.53867,        n.a.     n.a.
 1958-Jul-18 00:00, , , 08 04 40.46, +03 58 10.8,   25.340, 28.861,  33.5838043812094, -1.5693513,    0.0000,/*,    0.0002,  183.3575,   0.0023487,  282.89099,  -58.71862,        n.a.     n.a.
 1958-Aug-17 00:00, , , 08 04 34.08, +03 58 45.4,   25.335, 28.858,  33.5564994200952, -1.5824632,    0.0000,/*,    0.0002,  183.3873,   0.0023537,  282.89876,  -58.89698,        n.a.     n.a.
 1958-Sep-16 00:00, , , 08 04 27.68, +03 59 20.1,   25.330, 28.854,  33.5289669180149, -1.5956196,    0.0000,/*,    0.0002,  183.4172,   0.0023587,  282.90591,  -59.07351,        n.a.     n.a.
 1958-Oct-16 00:00, , , 08 04 21.27, +03 59 54.9,   25.326, 28.851,  33.5012061644922, -1.6087922,    0.0000,/*,    0.0002,  183.4475,   0.0023639,  282.91242,  -59.24618,        n.a.     n.a.
 1958-Nov-15 00:00, , , 08 04 14.85, +04 00 29.7,   25.321, 28.847,  33.4732175650332, -1.6219204,    0.0000,/*,    0.0002,  183.4778,   0.0023692,  282.92019,  -59.41530,        n.a.     n.a.
 1958-Dec-15 00:00, , , 08 04 08.41, +04 01 04.6,   25.316, 28.843,  33.4450017371862, -1.6350326,    0.0000,/*,    0.0002,  183.5079,   0.0023744,  282.92911,  -59.58278,        n.a.     n.a.
 1959-Jan-14 00:00, , , 08 04 01.96, +04 01 39.5,   25.312, 28.840,  33.4165585780606, -1.6481541,    0.0000,/*,    0.0002,  183.5380,   0.0023797,  282.93841,  -59.74833,        n.a.     n.a.
 1959-Feb-13 00:00, , , 08 03 55.49, +04 02 14.6,   25.307, 28.836,  33.3878880253133, -1.6612882,    0.0000,/*,    0.0002,  183.5681,   0.0023849,  282.94837,  -59.91266,        n.a.     n.a.
 1959-Mar-15 00:00, , , 08 03 49.01, +04 02 49.7,   25.302, 28.832,  33.3589894892158, -1.6744795,    0.0000,/*,    0.0002,  183.5982,   0.0023901,  282.95777,  -60.07608,        n.a.     n.a.
 1959-Apr-14 00:00, , , 08 03 42.51, +04 03 24.9,   25.297, 28.828,  33.3298619421478, -1.6877049,    0.0000,/*,    0.0002,  183.6287,   0.0023956,  282.96619,  -60.23608,        n.a.     n.a.
 1959-May-14 00:00, , , 08 03 36.00, +04 04 00.1,   25.292, 28.825,  33.3005054531066, -1.7009015,    0.0000,/*,    0.0002,  183.6593,   0.0024012,  282.97512,  -60.39227,        n.a.     n.a.
 1959-Jun-13 00:00, , , 08 03 29.47, +04 04 35.4,   25.287, 28.821,  33.2709206807032, -1.7140597,    0.0000,/*,    0.0002,  183.6900,   0.0024069,  282.98497,  -60.54549,        n.a.     n.a.
 1959-Jul-13 00:00, , , 08 03 22.93, +04 05 10.9,   25.282, 28.817,  33.2411083811749, -1.7271540,    0.0000,/*,    0.0002,  183.7205,   0.0024126,  282.99637,  -60.69556,        n.a.     n.a.
 1959-Aug-12 00:00, , , 08 03 16.37, +04 05 46.4,   25.277, 28.813,  33.2110697379438, -1.7401970,    0.0000,/*,    0.0002,  183.7507,   0.0024182,  283.01005,  -60.84481,        n.a.     n.a.
 1959-Sep-11 00:00, , , 08 03 09.80, +04 06 21.9,   25.272, 28.809,  33.1808049695518, -1.7532733,    0.0000,/*,    0.0002,  183.7806,   0.0024236,  283.02444,  -60.99510,        n.a.     n.a.
 1959-Oct-11 00:00, , , 08 03 03.21, +04 06 57.6,   25.266, 28.805,  33.1503130722456, -1.7664087,    0.0000,/*,    0.0002,  183.8104,   0.0024289,  283.03850,  -61.14510,        n.a.     n.a.
 1959-Nov-10 00:00, , , 08 02 56.61, +04 07 33.3,   25.261, 28.801,  33.1195930273874, -1.7796109,    0.0000,/*,    0.0002,  183.8403,   0.0024342,  283.05202,  -61.29456,        n.a.     n.a.
 1959-Dec-10 00:00, , , 08 02 49.99, +04 08 09.1,   25.256, 28.797,  33.0886435642775, -1.7928911,    0.0000,/*,    0.0002,  183.8705,   0.0024397,  283.06413,  -61.44245,        n.a.     n.a.
 1960-Jan-09 00:00, , , 08 02 43.36, +04 08 45.0,   25.251, 28.793,  33.0574638338529, -1.8061708,    0.0000,/*,    0.0002,  183.9011,   0.0024454,  283.07594,  -61.58626,        n.a.     n.a.
 1960-Feb-08 00:00, , , 08 02 36.71, +04 09 21.0,   25.245, 28.789,  33.0260544239576, -1.8194007,    0.0000,/*,    0.0002,  183.9317,   0.0024512,  283.08907,  -61.72691,        n.a.     n.a.
 1960-Mar-09 00:00, , , 08 02 30.05, +04 09 57.1,   25.240, 28.784,  32.9944160728287, -1.8326052,    0.0000,/*,    0.0002,  183.9622,   0.0024570,  283.10332,  -61.86593,        n.a.     n.a.
 1960-Apr-08 00:00, , , 08 02 23.37, +04 10 33.2,   25.234, 28.780,  32.9625492087642, -1.8457746,    0.0000,/*,    0.0002,  183.9925,   0.0024628,  283.11906,  -62.00329,        n.a.     n.a.
 1960-May-08 00:00, , , 08 02 16.67, +04 11 09.5,   25.229, 28.776,  32.9304542177361, -1.8589469,    0.0000,/*,    0.0002,  184.0225,   0.0024684,  283.13598,  -62.14066,        n.a.     n.a.
 1960-Jun-07 00:00, , , 08 02 09.96, +04 11 45.8,   25.223, 28.772,  32.8981304803108, -1.8721860,    0.0000,/*,    0.0002,  184.0525,   0.0024740,  283.15235,  -62.27821,        n.a.     n.a.
 1960-Jul-07 00:00, , , 08 02 03.24, +04 12 22.2,   25.218, 28.767,  32.8655770192717, -1.8854536,    0.0000,/*,    0.0002,  184.0827,   0.0024797,  283.16844,  -62.41388,        n.a.     n.a.
 1960-Aug-06 00:00, , , 08 01 56.50, +04 12 58.7,   25.212, 28.763,  32.8327936152343, -1.8987250,    0.0000,/*,    0.0002,  184.1128,   0.0024854,  283.18488,  -62.54778,        n.a.     n.a.
 1960-Sep-05 00:00, , , 08 01 49.74, +04 13 35.3,   25.206, 28.759,  32.7997801946338, -1.9120028,    0.0000,/*,    0.0002,  184.1430,   0.0024912,  283.20150,  -62.68002,        n.a.     n.a.
 1960-Oct-05 00:00, , , 08 01 42.97, +04 14 12.0,   25.201, 28.754,  32.7665370372352, -1.9252400,    0.0000,/*,    0.0002,  184.1731,   0.0024970,  283.21967,  -62.81045,        n.a.     n.a.
 1960-Nov-04 00:00, , , 08 01 36.18, +04 14 48.8,   25.195, 28.750,  32.7330646548265, -1.9384721,    0.0000,/*,    0.0002,  184.2028,   0.0025026,  283.23940,  -62.94114,        n.a.     n.a.
 1960-Dec-04 00:00, , , 08 01 29.38, +04 15 25.7,   25.189, 28.745,  32.6993624402091, -1.9517767,    0.0000,/*,    0.0002,  184.2323,   0.0025081,  283.25893,  -63.07269,        n.a.     n.a.
