            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2409481.500000000, A.D. 1884-Nov-01 00:00:00.0000,  7.529449012594764E-01,  6.456675964219557E-01,  1.858544261813232E-04,
2409511.500000000, A.D. 1884-Dec-01 00:00:00.0000,  3.230325212040702E-01,  9.312026462526276E-01,  2.530450739725052E-04,
2409542.500000000, A.D. 1885-Jan-01 00:00:00.0000, -2.113783943599270E-01,  9.602292366917986E-01,  2.500131391632833E-04,
2409573.500000000, A.D. 1885-Feb-01 00:00:00.0000, -6.841904180886257E-01,  7.094331783174364E-01,  1.727156933654979E-04,
2409601.500000000, A.D. 1885-Mar-01 00:00:00.0000, -9.439421915320764E-01,  3.027719442186999E-01,  5.994470524526020E-05,
2409632.500000000, A.D. 1885-Apr-01 00:00:00.0000, -9.740610032157010E-01, -2.256326735115136E-01, -8.155677992782041E-05,
2409662.500000000, A.D. 1885-May-01 00:00:00.0000, -7.448614796782563E-01, -6.793158710547852E-01, -1.966430831334020E-04,
2409693.500000000, A.D. 1885-Jun-01 00:00:00.0000, -3.097438089740030E-01, -9.659333084042808E-01, -2.624421594151187E-04,
2409723.500000000, A.D. 1885-Jul-01 00:00:00.0000,  1.916472774535663E-01, -9.984997552476205E-01, -2.589827589754445E-04,
2409754.500000000, A.D. 1885-Aug-01 00:00:00.0000,  6.583696756032686E-01, -7.721327859556745E-01, -1.873130936228429E-04,
2409785.500000000, A.D. 1885-Sep-01 00:00:00.0000,  9.495634880503557E-01, -3.403238526743321E-01, -6.607661401055348E-05,
2409815.500000000, A.D. 1885-Oct-01 00:00:00.0000,  9.866419504849626E-01,  1.663141463246301E-01,  6.752115291747967E-05,
2409846.500000000, A.D. 1885-Nov-01 00:00:00.0000,  7.559339399894379E-01,  6.422991728089621E-01,  1.854723284764677E-04,
2409876.500000000, A.D. 1885-Dec-01 00:00:00.0000,  3.273227121256289E-01,  9.297858029764147E-01,  2.494357409726439E-04,
2409907.500000000, A.D. 1886-Jan-01 00:00:00.0000, -2.069754305804140E-01,  9.612528888119585E-01,  2.440777805010845E-04,
2409938.500000000, A.D. 1886-Feb-01 00:00:00.0000, -6.809591386380971E-01,  7.125828327184450E-01,  1.686340545532275E-04,
2409966.500000000, A.D. 1886-Mar-01 00:00:00.0000, -9.425442836107164E-01,  3.070694513924270E-01,  5.785009582458711E-05,
2409997.500000000, A.D. 1886-Apr-01 00:00:00.0000, -9.750230614627574E-01, -2.212800167622039E-01, -7.748701742726239E-05,
2410027.500000000, A.D. 1886-May-01 00:00:00.0000, -7.477807298927666E-01, -6.760430928571924E-01, -1.883852821814957E-04,
2410058.500000000, A.D. 1886-Jun-01 00:00:00.0000, -3.138342011109431E-01, -9.645990477694129E-01, -2.522349072913507E-04,
2410088.500000000, A.D. 1886-Jul-01 00:00:00.0000,  1.874705320346216E-01, -9.993246295677738E-01, -2.508559588895416E-04,
2410119.500000000, A.D. 1886-Aug-01 00:00:00.0000,  6.551902841516933E-01, -7.749304890784592E-01, -1.851723188137189E-04,
2410150.500000000, A.D. 1886-Sep-01 00:00:00.0000,  9.482163795243883E-01, -3.443540557353100E-01, -7.072681632711065E-05,
2410180.500000000, A.D. 1886-Oct-01 00:00:00.0000,  9.874573303277717E-01,  1.620973978924574E-01,  5.930610527517044E-05,
2410211.500000000, A.D. 1886-Nov-01 00:00:00.0000,  7.588074473272630E-01,  6.390389257773592E-01,  1.774162925764994E-04,
2410241.500000000, A.D. 1886-Dec-01 00:00:00.0000,  3.314802605437700E-01,  9.283702352633266E-01,  2.441749365042715E-04,
2410272.500000000, A.D. 1887-Jan-01 00:00:00.0000, -2.026514927041158E-01,  9.621697328040004E-01,  2.440028189014017E-04,
2410303.500000000, A.D. 1887-Feb-01 00:00:00.0000, -6.777108584316779E-01,  7.155850099348582E-01,  1.723589774121128E-04,
2410331.500000000, A.D. 1887-Mar-01 00:00:00.0000, -9.411022505721715E-01,  3.112176081690407E-01,  6.329632991005945E-05,
2410362.500000000, A.D. 1887-Apr-01 00:00:00.0000, -9.758758478115546E-01, -2.170115482553090E-01, -7.349545451717085E-05,
2410392.500000000, A.D. 1887-May-01 00:00:00.0000, -7.505913783846809E-01, -6.727748385618657E-01, -1.871583126497939E-04,
2410423.500000000, A.D. 1887-Jun-01 00:00:00.0000, -3.178845901231512E-01, -9.631897280201287E-01, -2.548653512932097E-04,
2410453.500000000, A.D. 1887-Jul-01 00:00:00.0000,  1.832475493976818E-01, -1.000071657551770E+00, -2.547516318705978E-04,
2410484.500000000, A.D. 1887-Aug-01 00:00:00.0000,  6.518768671363966E-01, -7.777251693905495E-01, -1.873465826290616E-04,
2410515.500000000, A.D. 1887-Sep-01 00:00:00.0000,  9.467337585072413E-01, -3.485043049842133E-01, -6.923171361804519E-05,
2410545.500000000, A.D. 1887-Oct-01 00:00:00.0000,  9.882027953960677E-01,  1.576903928041517E-01,  6.206123141623801E-05,
2410576.500000000, A.D. 1887-Nov-01 00:00:00.0000,  7.617128969398306E-01,  6.355774136719047E-01,  1.792709869335589E-04,
2410606.500000000, A.D. 1887-Dec-01 00:00:00.0000,  3.357163949221146E-01,  9.268003443089936E-01,  2.435008007742264E-04,
2410637.500000000, A.D. 1888-Jan-01 00:00:00.0000, -1.982408505384688E-01,  9.630068352381653E-01,  2.394440675378515E-04,
2410668.500000000, A.D. 1888-Feb-01 00:00:00.0000, -6.744161106690030E-01,  7.185637532146408E-01,  1.653248056601288E-04,
2410697.500000000, A.D. 1888-Mar-01 00:00:00.0000, -9.452245591501275E-01,  2.989274647014543E-01,  5.298668164319542E-05,
2410728.500000000, A.D. 1888-Apr-01 00:00:00.0000, -9.732136117753942E-01, -2.295713157035753E-01, -8.087124029252911E-05,
2410758.500000000, A.D. 1888-May-01 00:00:00.0000, -7.422031584654805E-01, -6.823179426294200E-01, -1.887557433403995E-04,
2410789.500000000, A.D. 1888-Jun-01 00:00:00.0000, -3.059519083577643E-01, -9.672052361920106E-01, -2.487889718193893E-04,
2410819.500000000, A.D. 1888-Jul-01 00:00:00.0000,  1.955648086892183E-01, -9.977934565736410E-01, -2.443953217016743E-04,
2410850.500000000, A.D. 1888-Aug-01 00:00:00.0000,  6.613994545370279E-01, -7.695912179788333E-01, -1.766285758109340E-04,
2410881.500000000, A.D. 1888-Sep-01 00:00:00.0000,  9.508938737334578E-01, -3.366282548891802E-01, -6.285395231043041E-05,
2410911.500000000, A.D. 1888-Oct-01 00:00:00.0000,  9.859637059777558E-01,  1.701709395587350E-01,  6.377880774701021E-05,
2410942.500000000, A.D. 1888-Nov-01 00:00:00.0000,  7.533355726221613E-01,  6.452644494151982E-01,  1.764747483465307E-04,
2410972.500000000, A.D. 1888-Dec-01 00:00:00.0000,  3.235299222892131E-01,  9.310459684631404E-01,  2.388194377867439E-04,
2411003.500000000, A.D. 1889-Jan-01 00:00:00.0000, -2.109406399758870E-01,  9.603425645993046E-01,  2.360950519490480E-04,
2411034.500000000, A.D. 1889-Feb-01 00:00:00.0000, -6.839291818414662E-01,  7.097246116338760E-01,  1.651551744498549E-04,
2411062.500000000, A.D. 1889-Mar-01 00:00:00.0000, -9.438648553031178E-01,  3.031584613474240E-01,  5.753359148143499E-05,
2411093.500000000, A.D. 1889-Apr-01 00:00:00.0000, -9.741995129495685E-01, -2.252889238136725E-01, -7.502677834008040E-05,
2411123.500000000, A.D. 1889-May-01 00:00:00.0000, -7.451501646265056E-01, -6.790904913375964E-01, -1.843204671239088E-04,
2411154.500000000, A.D. 1889-Jun-01 00:00:00.0000, -3.100850478778575E-01, -9.658823642700186E-01, -2.481683833277401E-04,
2411184.500000000, A.D. 1889-Jul-01 00:00:00.0000,  1.913348301507252E-01, -9.986205597030549E-01, -2.467313848501202E-04,
2411215.500000000, A.D. 1889-Aug-01 00:00:00.0000,  6.581637795720229E-01, -7.723890419980727E-01, -1.810632241198613E-04,
2411246.500000000, A.D. 1889-Sep-01 00:00:00.0000,  9.494997453572890E-01, -3.406639038313168E-01, -6.599483301368385E-05,
2411276.500000000, A.D. 1889-Oct-01 00:00:00.0000,  9.867475571355726E-01,  1.659498515922520E-01,  6.315005939404605E-05,
2411307.500000000, A.D. 1889-Nov-01 00:00:00.0000,  7.561969276439255E-01,  6.419916241887980E-01,  1.794241270184304E-04,
2411337.500000000, A.D. 1889-Dec-01 00:00:00.0000,  3.276955601002793E-01,  9.296190099142486E-01,  2.425726086628545E-04,
2411368.500000000, A.D. 1890-Jan-01 00:00:00.0000, -2.065812135887702E-01,  9.612640429062275E-01,  2.377940818927417E-04,
2411399.500000000, A.D. 1890-Feb-01 00:00:00.0000, -6.806394502384994E-01,  7.127668122197702E-01,  1.628970041915192E-04,
2411427.500000000, A.D. 1890-Mar-01 00:00:00.0000, -9.423920239645931E-01,  3.073531442700234E-01,  5.516413011085968E-05,
2411458.500000000, A.D. 1890-Apr-01 00:00:00.0000, -9.750512738936565E-01, -2.209531429352067E-01, -7.943027656471871E-05,
2411488.500000000, A.D. 1890-May-01 00:00:00.0000, -7.479913964339366E-01, -6.757623220164537E-01, -1.883356428737160E-04,
2411519.500000000, A.D. 1890-Jun-01 00:00:00.0000, -3.141953723978410E-01, -9.644424700624393E-01, -2.496655106687140E-04,
2411549.500000000, A.D. 1890-Jul-01 00:00:00.0000,  1.870535774666215E-01, -9.993629323094099E-01, -2.455791283537817E-04,
2411580.500000000, A.D. 1890-Aug-01 00:00:00.0000,  6.548210340540183E-01, -7.751956419171964E-01, -1.770800348464499E-04,
2411611.500000000, A.D. 1890-Sep-01 00:00:00.0000,  9.480298923762956E-01, -3.448132447286713E-01, -6.277076812920636E-05,
2411641.500000000, A.D. 1890-Oct-01 00:00:00.0000,  9.875352865189737E-01,  1.615695252221866E-01,  6.334974283350533E-05,
2411672.500000000, A.D. 1890-Nov-01 00:00:00.0000,  7.591789027285786E-01,  6.385886028150620E-01,  1.748846139762456E-04,
2411702.500000000, A.D. 1890-Dec-01 00:00:00.0000,  3.320388935989680E-01,  9.281367381306489E-01,  2.358179967109402E-04,
2411733.500000000, A.D. 1891-Jan-01 00:00:00.0000, -2.020611580781074E-01,  9.622314485698185E-01,  2.314818991126800E-04,
2411764.500000000, A.D. 1891-Feb-01 00:00:00.0000, -6.772752200117972E-01,  7.158918658694415E-01,  1.610005571708302E-04,
2411792.500000000, A.D. 1891-Mar-01 00:00:00.0000, -9.408676257905493E-01,  3.116108770031231E-01,  5.554557114820263E-05,
2411823.500000000, A.D. 1891-Apr-01 00:00:00.0000, -9.759029849926055E-01, -2.166201442203675E-01, -7.374854189268522E-05,
2411853.500000000, A.D. 1891-May-01 00:00:00.0000, -7.508196823738699E-01, -6.724928394954250E-01, -1.803819057410757E-04,
2411884.500000000, A.D. 1891-Jun-01 00:00:00.0000, -3.182419835391238E-01, -9.631053924783878E-01, -2.427504794373793E-04,
2411914.500000000, A.D. 1891-Jul-01 00:00:00.0000,  1.828764043078479E-01, -1.000196294665422E+00, -2.422501527125926E-04,
2411945.500000000, A.D. 1891-Aug-01 00:00:00.0000,  6.516175945886687E-01, -7.780471935330073E-01, -1.795545485348283E-04,
2411976.500000000, A.D. 1891-Sep-01 00:00:00.0000,  9.466801358924660E-01, -3.489335496746527E-01, -6.881185975185744E-05,
2412006.500000000, A.D. 1891-Oct-01 00:00:00.0000,  9.883852795322209E-01,  1.572582255301649E-01,  5.691392610634113E-05,
2412037.500000000, A.D. 1891-Nov-01 00:00:00.0000,  7.621290251651289E-01,  6.352740876743553E-01,  1.712960950270329E-04,
2412067.500000000, A.D. 1891-Dec-01 00:00:00.0000,  3.362835026851579E-01,  9.267164538845758E-01,  2.355951891506284E-04,
2412098.500000000, A.D. 1892-Jan-01 00:00:00.0000, -1.976791893214306E-01,  9.631985812955495E-01,  2.351220404929389E-04,
2412129.500000000, A.D. 1892-Feb-01 00:00:00.0000, -6.740155233703780E-01,  7.189642659554646E-01,  1.651191173968437E-04,
2412158.500000000, A.D. 1892-Mar-01 00:00:00.0000, -9.450554319038713E-01,  2.994221994033230E-01,  5.558358956793998E-05,
2412189.500000000, A.D. 1892-Apr-01 00:00:00.0000, -9.732786691571790E-01, -2.291450343125866E-01, -7.719810354138415E-05,
2412219.500000000, A.D. 1892-May-01 00:00:00.0000, -7.424289627100493E-01, -6.820375933695180E-01, -1.851458949596594E-04,
2412250.500000000, A.D. 1892-Jun-01 00:00:00.0000, -3.062451980378357E-01, -9.670997873658989E-01, -2.466491555710344E-04,
2412280.500000000, A.D. 1892-Jul-01 00:00:00.0000,  1.952708774168661E-01, -9.978585371953845E-01, -2.427847753966896E-04,
2412311.500000000, A.D. 1892-Aug-01 00:00:00.0000,  6.611686788201404E-01, -7.697928364951317E-01, -1.752090747250964E-04,
2412342.500000000, A.D. 1892-Sep-01 00:00:00.0000,  9.507801874285668E-01, -3.369237396625063E-01, -6.161963840613588E-05,
2412372.500000000, A.D. 1892-Oct-01 00:00:00.0000,  9.860154577991566E-01,  1.698491035328306E-01,  6.339746306988073E-05,
2412403.500000000, A.D. 1892-Nov-01 00:00:00.0000,  7.535682726181971E-01,  6.449888232530947E-01,  1.737385150545630E-04,
2412433.500000000, A.D. 1892-Dec-01 00:00:00.0000,  3.239197483887607E-01,  9.309160602597687E-01,  2.331052644309662E-04,
2412464.500000000, A.D. 1893-Jan-01 00:00:00.0000, -2.104610727628519E-01,  9.604363982203621E-01,  2.271635805932564E-04,
2412495.500000000, A.D. 1893-Feb-01 00:00:00.0000, -6.835004221044605E-01,  7.100751117439612E-01,  1.559109272376040E-04,
2412523.500000000, A.D. 1893-Mar-01 00:00:00.0000, -9.436246171104232E-01,  3.036442187254771E-01,  5.202033442344990E-05,
2412554.500000000, A.D. 1893-Apr-01 00:00:00.0000, -9.742023153581040E-01, -2.247579943939505E-01, -7.520372659688141E-05,
2412584.500000000, A.D. 1893-May-01 00:00:00.0000, -7.453709370952372E-01, -6.786634057867600E-01, -1.788331470270364E-04,
2412615.500000000, A.D. 1893-Jun-01 00:00:00.0000, -3.104660206870494E-01, -9.656551756185096E-01, -2.375545173863501E-04,
2412645.500000000, A.D. 1893-Jul-01 00:00:00.0000,  1.909076453747359E-01, -9.986341023557970E-01, -2.348850213302610E-04,
2412676.500000000, A.D. 1893-Aug-01 00:00:00.0000,  6.578002441394545E-01, -7.726568073915705E-01, -1.718353611684517E-04,
2412707.500000000, A.D. 1893-Sep-01 00:00:00.0000,  9.493310800260885E-01, -3.411201448344668E-01, -6.388076177617215E-05,
2412737.500000000, A.D. 1893-Oct-01 00:00:00.0000,  9.868362872662089E-01,  1.654479143104978E-01,  5.787066896156616E-05,
2412768.500000000, A.D. 1893-Nov-01 00:00:00.0000,  7.565580082851394E-01,  6.416071079005351E-01,  1.678881359283704E-04,
2412798.500000000, A.D. 1893-Dec-01 00:00:00.0000,  3.282185289592172E-01,  9.294754814004321E-01,  2.297373781873808E-04,
2412829.500000000, A.D. 1894-Jan-01 00:00:00.0000, -2.060439963412717E-01,  9.614415422688630E-01,  2.286612633679783E-04,
2412860.500000000, A.D. 1894-Feb-01 00:00:00.0000, -6.802595347375695E-01,  7.132205267374955E-01,  1.605785837034233E-04,
2412888.500000000, A.D. 1894-Mar-01 00:00:00.0000, -9.422203554958192E-01,  3.079456666100325E-01,  5.807560853236905E-05,
2412919.500000000, A.D. 1894-Apr-01 00:00:00.0000, -9.751753701361925E-01, -2.203790745973258E-01, -6.913647071637482E-05,
2412949.500000000, A.D. 1894-May-01 00:00:00.0000, -7.483207319284325E-01, -6.753544848460741E-01, -1.744965656266567E-04,
2412980.500000000, A.D. 1894-Jun-01 00:00:00.0000, -3.145997720880803E-01, -9.642927391193664E-01, -2.371619009833764E-04,
2413010.500000000, A.D. 1894-Jul-01 00:00:00.0000,  1.866967485545745E-01, -9.994395528645796E-01, -2.368503308793561E-04,
2413041.500000000, A.D. 1894-Aug-01 00:00:00.0000,  6.546097728001499E-01, -7.754368220193832E-01, -1.740525135418065E-04,
2413072.500000000, A.D. 1894-Sep-01 00:00:00.0000,  9.479925880185612E-01, -3.451223412646940E-01, -6.358419554529939E-05,
2413102.500000000, A.D. 1894-Oct-01 00:00:00.0000,  9.876663050483023E-01,  1.612644553154894E-01,  5.963828597447202E-05,
2413133.500000000, A.D. 1894-Nov-01 00:00:00.0000,  7.594506496816698E-01,  6.383790263572118E-01,  1.701339842411331E-04,
2413163.500000000, A.D. 1894-Dec-01 00:00:00.0000,  3.323995836029232E-01,  9.280858618383691E-01,  2.303428636776591E-04,
2413194.500000000, A.D. 1895-Jan-01 00:00:00.0000, -2.017035998250758E-01,  9.623821146955037E-01,  2.260317072866594E-04,
2413225.500000000, A.D. 1895-Feb-01 00:00:00.0000, -6.770107467511065E-01,  7.162379499087203E-01,  1.554993872989485E-04,
2413253.500000000, A.D. 1895-Mar-01 00:00:00.0000, -9.407889558221462E-01,  3.121075230922100E-01,  5.356154249450432E-05,
2413284.500000000, A.D. 1895-Apr-01 00:00:00.0000, -9.760523018027291E-01, -2.161078451706157E-01, -7.388032620547401E-05,
2413314.500000000, A.D. 1895-May-01 00:00:00.0000, -7.511658366526759E-01, -6.720875508622602E-01, -1.772172160046313E-04,
2413345.500000000, A.D. 1895-Jun-01 00:00:00.0000, -3.186859689044061E-01, -9.628875847630409E-01, -2.354648538478390E-04,
2413375.500000000, A.D. 1895-Jul-01 00:00:00.0000,  1.824431334043276E-01, -1.000189123262735E+00, -2.325429764881380E-04,
2413406.500000000, A.D. 1895-Aug-01 00:00:00.0000,  6.512774516202215E-01, -7.782175963275841E-01, -1.693016507136058E-04,
2413437.500000000, A.D. 1895-Sep-01 00:00:00.0000,  9.464914198468345E-01, -3.492347045772426E-01, -6.238646713331892E-05,
2413467.500000000, A.D. 1895-Oct-01 00:00:00.0000,  9.883831160951188E-01,  1.569089097136448E-01,  5.655332646965566E-05,
2413498.500000000, A.D. 1895-Nov-01 00:00:00.0000,  7.623142326753374E-01,  6.349597187671122E-01,  1.622864294624641E-04,
2413528.500000000, A.D. 1895-Dec-01 00:00:00.0000,  3.366007293219859E-01,  9.265370185774832E-01,  2.214928730349983E-04,
2413559.500000000, A.D. 1896-Jan-01 00:00:00.0000, -1.973035273733983E-01,  9.632197170505609E-01,  2.201284245474951E-04,
2413590.500000000, A.D. 1896-Feb-01 00:00:00.0000, -6.737014504447445E-01,  7.192125005667890E-01,  1.556935503948834E-04,
2413619.500000000, A.D. 1896-Mar-01 00:00:00.0000, -9.449077600142551E-01,  2.998168641965741E-01,  5.301893532233116E-05,
2413650.500000000, A.D. 1896-Apr-01 00:00:00.0000, -9.733830786040821E-01, -2.286691061079022E-01, -6.999968138471203E-05,
2413680.500000000, A.D. 1896-May-01 00:00:00.0000, -7.427772149786958E-01, -6.816312165235594E-01, -1.718879150723394E-04,
2413711.500000000, A.D. 1896-Jun-01 00:00:00.0000, -3.067710251965581E-01, -9.668996620217347E-01, -2.319651708331422E-04,
2413741.500000000, A.D. 1896-Jul-01 00:00:00.0000,  1.947272643204442E-01, -9.979111633146398E-01, -2.311092071659503E-04,
2413772.500000000, A.D. 1896-Aug-01 00:00:00.0000,  6.607588361951926E-01, -7.700905668401082E-01, -1.702957543953851E-04,
2413803.500000000, A.D. 1896-Sep-01 00:00:00.0000,  9.506156915791659E-01, -3.373639865484630E-01, -6.337980349176557E-05,
2413833.500000000, A.D. 1896-Oct-01 00:00:00.0000,  9.861113582356124E-01,  1.693986754881567E-01,  5.701343837772465E-05,
2413864.500000000, A.D. 1896-Nov-01 00:00:00.0000,  7.539047099696977E-01,  6.446676743717696E-01,  1.660710739130387E-04,
2413894.500000000, A.D. 1896-Dec-01 00:00:00.0000,  3.243819952645521E-01,  9.308074676901852E-01,  2.261223645676230E-04,
2413925.500000000, A.D. 1897-Jan-01 00:00:00.0000, -2.100255127653471E-01,  9.605865518909239E-01,  2.230551006068953E-04,
2413956.500000000, A.D. 1897-Feb-01 00:00:00.0000, -6.832311861084969E-01,  7.104145478670411E-01,  1.538315215176935E-04,
2413984.500000000, A.D. 1897-Mar-01 00:00:00.0000, -9.435466817074293E-01,  3.040851305873466E-01,  5.354081346089686E-05,
2414015.500000000, A.D. 1897-Apr-01 00:00:00.0000, -9.743815254324893E-01, -2.243500994756520E-01, -7.251662969577752E-05,
2414045.500000000, A.D. 1897-May-01 00:00:00.0000, -7.457481643380924E-01, -6.783825068182592E-01, -1.744418592329938E-04,
2414076.500000000, A.D. 1897-Jun-01 00:00:00.0000, -3.109347070923966E-01, -9.655817216624937E-01, -2.318326570671652E-04,
2414106.500000000, A.D. 1897-Jul-01 00:00:00.0000,  1.904650825458567E-01, -9.987646310217313E-01, -2.282588868671632E-04,
2414137.500000000, A.D. 1897-Aug-01 00:00:00.0000,  6.574999550785845E-01, -7.729292737725573E-01, -1.645693531777792E-04,
2414168.500000000, A.D. 1897-Sep-01 00:00:00.0000,  9.492097631226912E-01, -3.414334628140667E-01, -5.788052386822471E-05,
2414198.500000000, A.D. 1897-Oct-01 00:00:00.0000,  9.868825899270131E-01,  1.651649994811487E-01,  5.946527225559321E-05,
2414229.500000000, A.D. 1897-Nov-01 00:00:00.0000,  7.567317231912422E-01,  6.414077874151909E-01,  1.628479199364368E-04,
2414259.500000000, A.D. 1897-Dec-01 00:00:00.0000,  3.284871168348509E-01,  9.293967792680090E-01,  2.191775755339845E-04,
2414290.500000000, A.D. 1898-Jan-01 00:00:00.0000, -2.057402470435067E-01,  9.615068943013227E-01,  2.148730108743809E-04,
2414321.500000000, A.D. 1898-Feb-01 00:00:00.0000, -6.800000228530747E-01,  7.134373288810307E-01,  1.489825115606074E-04,
2414349.500000000, A.D. 1898-Mar-01 00:00:00.0000, -9.421122500991177E-01,  3.082664786316322E-01,  5.078936054224924E-05,
2414380.500000000, A.D. 1898-Apr-01 00:00:00.0000, -9.752488395569878E-01, -2.200267531397306E-01, -6.927817322103812E-05,
2414410.500000000, A.D. 1898-May-01 00:00:00.0000, -7.485893588859096E-01, -6.750641379219636E-01, -1.678899876839787E-04,
2414441.500000000, A.D. 1898-Jun-01 00:00:00.0000, -3.150313795094993E-01, -9.641463156331431E-01, -2.249220063875062E-04,
2414471.500000000, A.D. 1898-Jul-01 00:00:00.0000,  1.861982921636651E-01, -9.995090770280305E-01, -2.238361177235463E-04,
2414502.500000000, A.D. 1898-Aug-01 00:00:00.0000,  6.541597915129159E-01, -7.757386214167277E-01, -1.655628259360608E-04,
2414533.500000000, A.D. 1898-Sep-01 00:00:00.0000,  9.477252060962484E-01, -3.455966720445751E-01, -6.316836574917360E-05,
2414563.500000000, A.D. 1898-Oct-01 00:00:00.0000,  9.876447710642291E-01,  1.607612077574659E-01,  5.340112473900089E-05,
2414594.500000000, A.D. 1898-Nov-01 00:00:00.0000,  7.596735958254028E-01,  6.379736879457546E-01,  1.594459000857462E-04,
2414624.500000000, A.D. 1898-Dec-01 00:00:00.0000,  3.327729061929346E-01,  9.278754810237025E-01,  2.187709326632666E-04,
2414655.500000000, A.D. 1899-Jan-01 00:00:00.0000, -2.012824526563010E-01,  9.624165489450226E-01,  2.179100888764571E-04,
2414686.500000000, A.D. 1899-Feb-01 00:00:00.0000, -6.766798745149877E-01,  7.164962721880829E-01,  1.530329834372497E-04,
2414714.500000000, A.D. 1899-Mar-01 00:00:00.0000, -9.406102876364831E-01,  3.124628520799206E-01,  5.544367433416332E-05,
2414745.500000000, A.D. 1899-Apr-01 00:00:00.0000, -9.761029503242630E-01, -2.157194515911870E-01, -6.734032987321676E-05,
2414775.500000000, A.D. 1899-May-01 00:00:00.0000, -7.514208370570249E-01, -6.717903213337096E-01, -1.686842483367245E-04,
2414806.500000000, A.D. 1899-Jun-01 00:00:00.0000, -3.190961109342695E-01, -9.627928630219760E-01, -2.280661870939544E-04,
2414836.500000000, A.D. 1899-Jul-01 00:00:00.0000,  1.819950694777775E-01, -1.000334945479792E+00, -2.264373550417765E-04,
2414867.500000000, A.D. 1899-Aug-01 00:00:00.0000,  6.509308192007932E-01, -7.786092513568005E-01, -1.647622259737617E-04,
2414898.500000000, A.D. 1899-Sep-01 00:00:00.0000,  9.463668043944751E-01, -3.497677477430709E-01, -5.885108542000648E-05,
2414928.500000000, A.D. 1899-Oct-01 00:00:00.0000,  9.885105159075100E-01,  1.563802130216459E-01,  5.828244823714455E-05,
2414959.500000000, A.D. 1899-Nov-01 00:00:00.0000,  7.626638091971221E-01,  6.345942911160710E-01,  1.624028868323264E-04,
2414989.500000000, A.D. 1899-Dec-01 00:00:00.0000,  3.370559223345385E-01,  9.264089564210255E-01,  2.188653674982890E-04,
2415020.500000000, A.D. 1900-Jan-01 00:00:00.0000, -1.968875343395437E-01,  9.633523543749501E-01,  2.139422806843124E-04,
2415051.500000000, A.D. 1900-Feb-01 00:00:00.0000, -6.734358961479820E-01,  7.195300298600608E-01,  1.470195948272193E-04,
2415079.500000000, A.D. 1900-Mar-01 00:00:00.0000, -9.391921201449114E-01,  3.166521346654776E-01,  5.007207318528816E-05,
2415110.500000000, A.D. 1900-Apr-01 00:00:00.0000, -9.770162771287417E-01, -2.114437518540940E-01, -6.990852433857008E-05,
2415140.500000000, A.D. 1900-May-01 00:00:00.0000, -7.542999818815946E-01, -6.685387754938379E-01, -1.674976714561213E-04,
2415171.500000000, A.D. 1900-Jun-01 00:00:00.0000, -3.231903713650848E-01, -9.614256745997126E-01, -2.226797138436253E-04,
2415201.500000000, A.D. 1900-Jul-01 00:00:00.0000,  1.777548827029174E-01, -1.001125168901212E+00, -2.202162982213983E-04,
2415232.500000000, A.D. 1900-Aug-01 00:00:00.0000,  6.476334395688054E-01, -7.814098739208019E-01, -1.611147887786934E-04,
2415263.500000000, A.D. 1900-Sep-01 00:00:00.0000,  9.448928530730550E-01, -3.538647371043644E-01, -6.048141118385077E-05,
2415293.500000000, A.D. 1900-Oct-01 00:00:00.0000,  9.892310034227725E-01,  1.520571852190114E-01,  5.283064325637194E-05,
2415324.500000000, A.D. 1900-Nov-01 00:00:00.0000,  7.654891293367309E-01,  6.312072136561024E-01,  1.549803615982909E-04,
2415354.500000000, A.D. 1900-Dec-01 00:00:00.0000,  3.411984234133320E-01,  9.248714810701134E-01,  2.129440855019890E-04,
2415385.500000000, A.D. 1901-Jan-01 00:00:00.0000, -1.925423040826986E-01,  9.641649859635976E-01,  2.130131977568922E-04,
2415416.500000000, A.D. 1901-Feb-01 00:00:00.0000, -6.701410245048979E-01,  7.224691286001460E-01,  1.512216454259278E-04,
2415444.500000000, A.D. 1901-Mar-01 00:00:00.0000, -9.376903334189522E-01,  3.207631998319813E-01,  5.564338278018886E-05,
2415475.500000000, A.D. 1901-Apr-01 00:00:00.0000, -9.778315197357673E-01, -2.071384066694006E-01, -6.360932616542481E-05,
2415505.500000000, A.D. 1901-May-01 00:00:00.0000, -7.571287755824013E-01, -6.651876082264521E-01, -1.631712636137499E-04,
2415536.500000000, A.D. 1901-Jun-01 00:00:00.0000, -3.273313092664806E-01, -9.599350716377832E-01, -2.229916569131813E-04,
2415566.500000000, A.D. 1901-Jul-01 00:00:00.0000,  1.734130215008749E-01, -1.001818936634756E+00, -2.238769800497446E-04,
2415597.500000000, A.D. 1901-Aug-01 00:00:00.0000,  6.442191549338296E-01, -7.841907252286326E-01, -1.663764124062847E-04,
2415628.500000000, A.D. 1901-Sep-01 00:00:00.0000,  9.433508897142268E-01, -3.580175431123563E-01, -6.335154619741443E-05,
2415658.500000000, A.D. 1901-Oct-01 00:00:00.0000,  9.899537548205427E-01,  1.476435180867269E-01,  5.316477031664951E-05,
2415689.500000000, A.D. 1901-Nov-01 00:00:00.0000,  7.684233795480846E-01,  6.277489255805160E-01,  1.590594633317310E-04,
