 Date__(UT)__HR:MN, , , R.A._(ICRF), DEC__(ICRF),    APmag,  S-brt,             delta,     deldot,     S-O-T,/r,     S-T-O,  Tru_Anom,  Sky_motion, Sky_mot_PA, RelVel-ANG, Lun_Sky_Brt  sky_SNR
************************************************************************************************************************************************************************************************
$$SOE
 1877-May-01 00:00, , , 01 30 09.74, -19 45 41.1,   15.626,   n.a.,  38.2287722334444, -0.0567864,    0.0000,/*,    0.0010,  355.4986,   0.0112342,  82.390656,  -0.626710,        n.a.     n.a.
 1877-Jun-01 00:00, , , 01 30 38.66, -19 40 50.0,   15.626,   n.a.,  38.2277719094481, -0.0549569,    0.0000,/*,    0.0010,  355.6498,   0.0112360,  82.339748,  -0.606443,        n.a.     n.a.
 1877-Jul-01 00:00, , , 01 31 06.63, -19 36 07.9,   15.626,   n.a.,  38.2268350510613, -0.0531858,    0.0000,/*,    0.0010,  355.7959,   0.0112377,  82.290580,  -0.586827,        n.a.     n.a.
 1877-Aug-01 00:00, , , 01 31 35.50, -19 31 16.2,   15.626,   n.a.,  38.2258992383792, -0.0513441,    0.0000,/*,    0.0010,  355.9474,   0.0112394,  82.239862,  -0.566434,        n.a.     n.a.
 1877-Sep-01 00:00, , , 01 32 04.36, -19 26 24.1,   15.625,   n.a.,  38.2249963782980, -0.0495231,    0.0000,/*,    0.0010,  356.0976,   0.0112413,  82.189462,  -0.546267,        n.a.     n.a.
 1877-Oct-01 00:00, , , 01 32 32.25, -19 21 41.1,   15.625,   n.a.,  38.2241530009158, -0.0478447,    0.0000,/*,    0.0010,  356.2362,   0.0112431,  82.141216,  -0.527679,        n.a.     n.a.
 1877-Nov-01 00:00, , , 01 33 01.06, -19 16 48.4,   15.625,   n.a.,  38.2233113974543, -0.0461713,    0.0000,/*,    0.0010,  356.3735,   0.0112449,  82.091659,  -0.509154,        n.a.     n.a.
 1877-Dec-01 00:00, , , 01 33 28.91, -19 12 04.9,   15.625,   n.a.,  38.2225251755301, -0.0445880,    0.0000,/*,    0.0010,  356.5028,   0.0112465,  82.043841,  -0.491635,        n.a.     n.a.
 1878-Jan-01 00:00, , , 01 33 57.67, -19 07 11.5,   15.625,   n.a.,  38.2217414054943, -0.0429629,    0.0000,/*,    0.0010,  356.6346,   0.0112480,  81.994399,  -0.473665,        n.a.     n.a.
 1878-Feb-01 00:00, , , 01 34 26.41, -19 02 17.9,   15.625,   n.a.,  38.2209872334986, -0.0412673,    0.0000,/*,    0.0010,  356.7710,   0.0112494,  81.944600,  -0.454925,        n.a.     n.a.
 1878-Mar-01 00:00, , , 01 34 52.34, -18 57 52.4,   15.625,   n.a.,  38.2203326225249, -0.0396884,    0.0000,/*,    0.0010,  356.8981,   0.0112507,  81.899524,  -0.437476,        n.a.     n.a.
 1878-Apr-01 00:00, , , 01 35 21.03, -18 52 58.2,   15.625,   n.a.,  38.2196377038074, -0.0379446,    0.0000,/*,    0.0010,  357.0387,   0.0112523,  81.849846,  -0.418204,        n.a.     n.a.
 1878-May-01 00:00, , , 01 35 48.77, -18 48 13.2,   15.625,   n.a.,  38.2189947763458, -0.0362750,    0.0000,/*,    0.0010,  357.1733,   0.0112540,  81.802070,  -0.399751,        n.a.     n.a.
 1878-Jun-01 00:00, , , 01 36 17.41, -18 43 18.4,   15.625,   n.a.,  38.2183601612237, -0.0346336,    0.0000,/*,    0.0010,  357.3058,   0.0112558,  81.753289,  -0.381609,        n.a.     n.a.
 1878-Jul-01 00:00, , , 01 36 45.11, -18 38 32.8,   15.625,   n.a.,  38.2177731038870, -0.0331444,    0.0000,/*,    0.0010,  357.4257,   0.0112574,  81.706592,  -0.365154,        n.a.     n.a.
 1878-Aug-01 00:00, , , 01 37 13.71, -18 33 37.4,   15.625,   n.a.,  38.2171932489803, -0.0316320,    0.0000,/*,    0.0010,  357.5467,   0.0112589,  81.658428,  -0.348450,        n.a.     n.a.
 1878-Sep-01 00:00, , , 01 37 42.29, -18 28 41.7,   15.625,   n.a.,  38.2166403212546, -0.0301343,    0.0000,/*,    0.0010,  357.6659,   0.0112603,  81.610313,  -0.331916,        n.a.     n.a.
 1878-Oct-01 00:00, , , 01 38 09.92, -18 23 55.3,   15.624,   n.a.,  38.2161307649727, -0.0286794,    0.0000,/*,    0.0010,  357.7811,   0.0112616,  81.563717,  -0.315861,        n.a.     n.a.
 1878-Nov-01 00:00, , , 01 38 38.45, -18 18 59.0,   15.624,   n.a.,  38.2156311286740, -0.0271328,    0.0000,/*,    0.0010,  357.9033,   0.0112629,  81.515458,  -0.298797,        n.a.     n.a.
 1878-Dec-01 00:00, , , 01 39 06.04, -18 14 12.1,   15.624,   n.a.,  38.2151738221493, -0.0256624,    0.0000,/*,    0.0010,  358.0194,   0.0112642,  81.469006,  -0.282575,        n.a.     n.a.
 1879-Jan-01 00:00, , , 01 39 34.53, -18 09 15.3,   15.624,   n.a.,  38.2147275012933, -0.0242001,    0.0000,/*,    0.0010,  358.1346,   0.0112655,  81.421323,  -0.266445,        n.a.     n.a.
 1879-Feb-01 00:00, , , 01 40 02.99, -18 04 18.2,   15.624,   n.a.,  38.2143071740695, -0.0227615,    0.0000,/*,    0.0010,  358.2477,   0.0112668,  81.373770,  -0.250582,        n.a.     n.a.
 1879-Mar-01 00:00, , , 01 40 28.68, -17 59 49.6,   15.624,   n.a.,  38.2139493423622, -0.0214975,    0.0000,/*,    0.0010,  358.3467,   0.0112678,  81.330959,  -0.236647,        n.a.     n.a.
 1879-Apr-01 00:00, , , 01 40 57.10, -17 54 52.0,   15.624,   n.a.,  38.2135768795708, -0.0201002,    0.0000,/*,    0.0010,  358.4555,   0.0112688,  81.283512,  -0.221249,        n.a.     n.a.
 1879-May-01 00:00, , , 01 41 24.59, -17 50 03.8,   15.624,   n.a.,  38.2132407550116, -0.0186948,    0.0000,/*,    0.0010,  358.5648,   0.0112697,  81.237402,  -0.205764,        n.a.     n.a.
 1879-Jun-01 00:00, , , 01 41 52.96, -17 45 05.7,   15.624,   n.a.,  38.2129191328182, -0.0172352,    0.0000,/*,    0.0010,  358.6782,   0.0112708,  81.189876,  -0.189683,        n.a.     n.a.
 1879-Jul-01 00:00, , , 01 42 20.40, -17 40 16.9,   15.624,   n.a.,  38.2126325444777, -0.0158461,    0.0000,/*,    0.0010,  358.7860,   0.0112718,  81.144151,  -0.174382,        n.a.     n.a.
 1879-Aug-01 00:00, , , 01 42 48.73, -17 35 18.3,   15.624,   n.a.,  38.2123614078920, -0.0144580,    0.0000,/*,    0.0010,  358.8937,   0.0112730,  81.097296,  -0.159090,        n.a.     n.a.
 1879-Sep-01 00:00, , , 01 43 17.04, -17 30 19.5,   15.624,   n.a.,  38.2121141932924, -0.0131763,    0.0000,/*,    0.0010,  358.9929,   0.0112741,  81.050980,  -0.144975,        n.a.     n.a.
 1879-Oct-01 00:00, , , 01 43 44.42, -17 25 30.0,   15.624,   n.a.,  38.2118960698300, -0.0120015,    0.0000,/*,    0.0010,  359.0835,   0.0112749,  81.006336,  -0.132040,        n.a.     n.a.
 1879-Nov-01 00:00, , , 01 44 12.68, -17 20 30.6,   15.624,   n.a.,  38.2116920075295, -0.0107945,    0.0000,/*,    0.0010,  359.1762,   0.0112755,  80.960098,  -0.118755,        n.a.     n.a.
 1879-Dec-01 00:00, , , 01 44 40.02, -17 15 40.7,   15.624,   n.a.,  38.2115151864990, -0.0096115,    0.0000,/*,    0.0010,  359.2668,   0.0112760,  80.915147,  -0.105737,        n.a.     n.a.
 1880-Jan-01 00:00, , , 01 45 08.24, -17 10 40.9,   15.624,   n.a.,  38.2113545108793, -0.0083187,    0.0000,/*,    0.0010,  359.3656,   0.0112763,  80.868308,  -0.091513,        n.a.     n.a.
 1880-Feb-01 00:00, , , 01 45 36.43, -17 05 40.8,   15.624,   n.a.,  38.2112175989469, -0.0069740,    0.0000,/*,    0.0010,  359.4684,   0.0112767,  80.821355,  -0.076718,        n.a.     n.a.
 1880-Mar-01 00:00, , , 01 46 02.79, -17 00 59.9,   15.624,   n.a.,  38.2111112203144, -0.0057370,    0.0000,/*,    0.0010,  359.5630,   0.0112771,  80.777660,  -0.063108,        n.a.     n.a.
 1880-Apr-01 00:00, , , 01 46 30.94, -16 55 59.4,   15.624,   n.a.,  38.2110201113633, -0.0044432,    0.0000,/*,    0.0010,  359.6617,   0.0112776,  80.731161,  -0.048876,        n.a.     n.a.
 1880-May-01 00:00, , , 01 46 58.16, -16 51 08.3,   15.624,   n.a.,  38.2109536109061, -0.0032436,    0.0000,/*,    0.0010,  359.7533,   0.0112780,  80.686452,  -0.035679,        n.a.     n.a.
 1880-Jun-01 00:00, , , 01 47 26.27, -16 46 07.4,   15.624,   n.a.,  38.2109061877466, -0.0020612,    0.0000,/*,    0.0010,  359.8434,   0.0112783,  80.640449,  -0.022674,        n.a.     n.a.
 1880-Jul-01 00:00, , , 01 47 53.45, -16 41 15.9,   15.624,   n.a.,  38.2108805005788, -0.0008963,    0.0000,/*,    0.0010,  359.9321,   0.0112784,  80.595738,  -0.009861,        n.a.     n.a.
 1880-Aug-01 00:00, , , 01 48 21.51, -16 36 14.5,   15.624,   n.a.,  38.2108754299483,  0.0003328,    0.0000,/*,    0.0010,    0.0256,   0.0112785,  80.549431,  0.0036571,        n.a.     n.a.
 1880-Sep-01 00:00, , , 01 48 49.55, -16 31 12.9,   15.624,   n.a.,  38.2108924226799,  0.0015645,    0.0000,/*,    0.0010,    0.1194,   0.0112785,  80.503158,  0.0172048,        n.a.     n.a.
 1880-Oct-01 00:00, , , 01 49 16.67, -16 26 20.9,   15.624,   n.a.,  38.2109299982402,  0.0027699,    0.0000,/*,    0.0010,    0.2111,   0.0112785,  80.458390,  0.0304625,        n.a.     n.a.
 1880-Nov-01 00:00, , , 01 49 44.66, -16 21 18.8,   15.624,   n.a.,  38.2109903870806,  0.0039645,    0.0000,/*,    0.0010,    0.3021,   0.0112785,  80.412414,  0.0436004,        n.a.     n.a.
 1880-Dec-01 00:00, , , 01 50 11.73, -16 16 26.4,   15.624,   n.a.,  38.2110686028268,  0.0050583,    0.0000,/*,    0.0010,    0.3854,   0.0112783,  80.368101,  0.0556321,        n.a.     n.a.
 1881-Jan-01 00:00, , , 01 50 39.68, -16 11 24.0,   15.624,   n.a.,  38.2111693686061,  0.0061995,    0.0000,/*,    0.0010,    0.4725,   0.0112779,  80.322093,  0.0681850,        n.a.     n.a.
 1881-Feb-01 00:00, , , 01 51 07.60, -16 06 21.4,   15.624,   n.a.,  38.2112907137234,  0.0073621,    0.0000,/*,    0.0010,    0.5613,   0.0112774,  80.275839,  0.0809764,        n.a.     n.a.
 1881-Mar-01 00:00, , , 01 51 32.80, -16 01 47.9,   15.624,   n.a.,  38.2114185356995,  0.0084593,    0.0000,/*,    0.0010,    0.6453,   0.0112768,  80.233754,  0.0930506,        n.a.     n.a.
 1881-Apr-01 00:00, , , 01 52 00.68, -15 56 44.9,   15.624,   n.a.,  38.2115816354271,  0.0097694,    0.0000,/*,    0.0010,    0.7456,   0.0112761,  80.186805,  0.1074666,        n.a.     n.a.
 1881-May-01 00:00, , , 01 52 27.63, -15 51 51.5,   15.624,   n.a.,  38.2117620690926,  0.0110557,    0.0000,/*,    0.0010,    0.8442,   0.0112756,  80.141476,  0.1216217,        n.a.     n.a.
 1881-Jun-01 00:00, , , 01 52 55.46, -15 46 48.1,   15.624,   n.a.,  38.2119716208752,  0.0123492,    0.0000,/*,    0.0010,    0.9433,   0.0112751,  80.094942,  0.1358576,        n.a.     n.a.
 1881-Jul-01 00:00, , , 01 53 22.37, -15 41 54.4,   15.624,   n.a.,  38.2121962330095,  0.0135659,    0.0000,/*,    0.0010,    1.0367,   0.0112747,  80.050159,  0.1492480,        n.a.     n.a.
 1881-Aug-01 00:00, , , 01 53 50.16, -15 36 50.6,   15.624,   n.a.,  38.2124498153433,  0.0147495,    0.0000,/*,    0.0010,    1.1277,   0.0112741,  80.004174,  0.1622774,        n.a.     n.a.
 1881-Sep-01 00:00, , , 01 54 17.92, -15 31 46.7,   15.624,   n.a.,  38.2127241639948,  0.0159049,    0.0000,/*,    0.0010,    1.2170,   0.0112732,  79.958118,  0.1750014,        n.a.     n.a.
 1881-Oct-01 00:00, , , 01 54 44.76, -15 26 52.4,   15.624,   n.a.,  38.2130097729326,  0.0170694,    0.0000,/*,    0.0010,    1.3073,   0.0112722,  79.913202,  0.1878298,        n.a.     n.a.
 1881-Nov-01 00:00, , , 01 55 12.47, -15 21 48.2,   15.624,   n.a.,  38.2133265025993,  0.0183188,    0.0000,/*,    0.0010,    1.4045,   0.0112711,  79.866509,  0.2015959,        n.a.     n.a.
 1881-Dec-01 00:00, , , 01 55 39.27, -15 16 53.6,   15.624,   n.a.,  38.2136547504076,  0.0195864,    0.0000,/*,    0.0010,    1.5033,   0.0112700,  79.821040,  0.2155656,        n.a.     n.a.
 1882-Jan-01 00:00, , , 01 56 06.93, -15 11 49.0,   15.624,   n.a.,  38.2140175287982,  0.0209378,    0.0000,/*,    0.0010,    1.6087,   0.0112689,  79.773983,  0.2304595,        n.a.     n.a.
 1882-Feb-01 00:00, , , 01 56 34.57, -15 06 44.2,   15.624,   n.a.,  38.2144043440239,  0.0222648,    0.0000,/*,    0.0010,    1.7125,   0.0112678,  79.727096,  0.2450871,        n.a.     n.a.
 1882-Mar-01 00:00, , , 01 56 59.52, -15 02 08.8,   15.624,   n.a.,  38.2147739896424,  0.0234569,    0.0000,/*,    0.0010,    1.8060,   0.0112667,  79.684728,  0.2582318,        n.a.     n.a.
 1882-Apr-01 00:00, , , 01 57 27.11, -14 57 03.7,   15.624,   n.a.,  38.2152058666083,  0.0247871,    0.0000,/*,    0.0010,    1.9107,   0.0112654,  79.637743,  0.2729035,        n.a.     n.a.
 1882-May-01 00:00, , , 01 57 53.79, -14 52 08.3,   15.624,   n.a.,  38.2156465754247,  0.0260875,    0.0000,/*,    0.0010,    2.0135,   0.0112641,  79.592154,  0.2872509,        n.a.     n.a.
 1882-Jun-01 00:00, , , 01 58 21.33, -14 47 02.8,   15.624,   n.a.,  38.2161261433474,  0.0275017,    0.0000,/*,    0.0010,    2.1255,   0.0112626,  79.544702,  0.3028591,        n.a.     n.a.
 1882-Jul-01 00:00, , , 01 58 47.96, -14 42 07.1,   15.625,   n.a.,  38.2166149657168,  0.0289271,    0.0000,/*,    0.0010,    2.2385,   0.0112613,  79.498684,  0.3185887,        n.a.     n.a.
 1882-Aug-01 00:00, , , 01 59 15.46, -14 37 01.4,   15.625,   n.a.,  38.2171460579209,  0.0303933,    0.0000,/*,    0.0010,    2.3547,   0.0112600,  79.451339,  0.3347711,        n.a.     n.a.
 1882-Sep-01 00:00, , , 01 59 42.93, -14 31 55.5,   15.625,   n.a.,  38.2177032585124,  0.0318473,    0.0000,/*,    0.0010,    2.4703,   0.0112587,  79.404151,  0.3508207,        n.a.     n.a.
 1882-Oct-01 00:00, , , 02 00 09.49, -14 26 59.3,   15.625,   n.a.,  38.2182669134094,  0.0332061,    0.0000,/*,    0.0010,    2.5786,   0.0112574,  79.358738,  0.3658245,        n.a.     n.a.
 1882-Nov-01 00:00, , , 02 00 36.92, -14 21 53.0,   15.625,   n.a.,  38.2188736021530,  0.0345609,    0.0000,/*,    0.0010,    2.6875,   0.0112559,  79.311881,  0.3807950,        n.a.     n.a.
 1882-Dec-01 00:00, , , 02 01 03.43, -14 16 56.6,   15.625,   n.a.,  38.2194840652838,  0.0359161,    0.0000,/*,    0.0010,    2.7973,   0.0112543,  79.266133,  0.3957783,        n.a.     n.a.
 1883-Jan-01 00:00, , , 02 01 30.80, -14 11 50.0,   15.625,   n.a.,  38.2201401437509,  0.0373858,    0.0000,/*,    0.0010,    2.9168,   0.0112524,  79.218452,  0.4120338,        n.a.     n.a.
 1883-Feb-01 00:00, , , 02 01 58.15, -14 06 43.4,   15.625,   n.a.,  38.2208232381602,  0.0389359,    0.0000,/*,    0.0010,    3.0430,   0.0112506,  79.170416,  0.4291797,        n.a.     n.a.
 1883-Mar-01 00:00, , , 02 02 22.83, -14 02 06.3,   15.625,   n.a.,  38.2214648558617,  0.0404243,    0.0000,/*,    0.0010,    3.1640,   0.0112490,  79.126788,  0.4456417,        n.a.     n.a.
 1883-Apr-01 00:00, , , 02 02 50.14, -13 56 59.3,   15.625,   n.a.,  38.2222035015655,  0.0420839,    0.0000,/*,    0.0010,    3.2985,   0.0112474,  79.078698,  0.4639933,        n.a.     n.a.
 1883-May-01 00:00, , , 02 03 16.53, -13 52 02.1,   15.625,   n.a.,  38.2229462755101,  0.0436493,    0.0000,/*,    0.0010,    3.4256,   0.0112459,  79.032492,  0.4813060,        n.a.     n.a.
 1883-Jun-01 00:00, , , 02 03 43.79, -13 46 54.8,   15.625,   n.a.,  38.2237421884517,  0.0452540,    0.0000,/*,    0.0010,    3.5564,   0.0112443,  78.984871,  0.4990593,        n.a.     n.a.
 1883-Jul-01 00:00, , , 02 04 10.14, -13 41 57.4,   15.625,   n.a.,  38.2245395050907,  0.0467777,    0.0000,/*,    0.0010,    3.6812,   0.0112427,  78.938908,  0.5159234,        n.a.     n.a.
 1883-Aug-01 00:00, , , 02 04 37.34, -13 36 49.8,   15.626,   n.a.,  38.2253910763730,  0.0483594,    0.0000,/*,    0.0010,    3.8117,   0.0112409,  78.891283,  0.5334414,        n.a.     n.a.
 1883-Sep-01 00:00, , , 02 05 04.53, -13 31 42.1,   15.626,   n.a.,  38.2262716828701,  0.0500194,    0.0000,/*,    0.0010,    3.9490,   0.0112391,  78.843334,  0.5518299,        n.a.     n.a.
 1883-Oct-01 00:00, , , 02 05 30.81, -13 26 44.2,   15.626,   n.a.,  38.2271525465475,  0.0516618,    0.0000,/*,    0.0010,    4.0848,   0.0112374,  78.796901,  0.5700228,        n.a.     n.a.
 1883-Nov-01 00:00, , , 02 05 57.94, -13 21 36.2,   15.626,   n.a.,  38.2280927339654,  0.0533703,    0.0000,/*,    0.0010,    4.2262,   0.0112356,  78.748979,  0.5889519,        n.a.     n.a.
 1883-Dec-01 00:00, , , 02 06 24.18, -13 16 38.1,   15.626,   n.a.,  38.2290318979308,  0.0550330,    0.0000,/*,    0.0010,    4.3639,   0.0112339,  78.702687,  0.6073730,        n.a.     n.a.
 1884-Jan-01 00:00, , , 02 06 51.26, -13 11 29.8,   15.626,   n.a.,  38.2300323349210,  0.0567166,    0.0000,/*,    0.0010,    4.5040,   0.0112322,  78.655023,  0.6260345,        n.a.     n.a.
 1884-Feb-01 00:00, , , 02 07 18.33, -13 06 21.4,   15.626,   n.a.,  38.2310627849489,  0.0584041,    0.0000,/*,    0.0010,    4.6455,   0.0112303,  78.607221,  0.6447524,        n.a.     n.a.
 1884-Mar-01 00:00, , , 02 07 43.62, -13 01 32.8,   15.626,   n.a.,  38.2320546211303,  0.0600399,    0.0000,/*,    0.0010,    4.7831,   0.0112284,  78.562227,  0.6629013,        n.a.     n.a.
 1884-Apr-01 00:00, , , 02 08 10.64, -12 56 24.2,   15.626,   n.a.,  38.2331456727990,  0.0618478,    0.0000,/*,    0.0010,    4.9353,   0.0112264,  78.513928,  0.6829610,        n.a.     n.a.
 1884-May-01 00:00, , , 02 08 36.76, -12 51 25.3,   15.627,   n.a.,  38.2342329475821,  0.0636747,    0.0000,/*,    0.0010,    5.0889,   0.0112245,  78.466995,  0.7032308,        n.a.     n.a.
 1884-Jun-01 00:00, , , 02 09 03.72, -12 46 16.4,   15.627,   n.a.,  38.2353903098809,  0.0656098,    0.0000,/*,    0.0010,    5.2505,   0.0112228,  78.418644,  0.7246906,        n.a.     n.a.
 1884-Jul-01 00:00, , , 02 09 29.80, -12 41 17.3,   15.627,   n.a.,  38.2365430930922,  0.0674449,    0.0000,/*,    0.0010,    5.4033,   0.0112213,  78.372309,  0.7450374,        n.a.     n.a.
 1884-Aug-01 00:00, , , 02 09 56.72, -12 36 08.1,   15.627,   n.a.,  38.2377672298328,  0.0692969,    0.0000,/*,    0.0010,    5.5579,   0.0112197,  78.324745,  0.7655780,        n.a.     n.a.
 1884-Sep-01 00:00, , , 02 10 23.62, -12 30 58.8,   15.627,   n.a.,  38.2390241609242,  0.0711024,    0.0000,/*,    0.0010,    5.7093,   0.0112180,  78.277436,  0.7856107,        n.a.     n.a.
 1884-Oct-01 00:00, , , 02 10 49.64, -12 25 59.3,   15.627,   n.a.,  38.2402709818093,  0.0728164,    0.0000,/*,    0.0010,    5.8544,   0.0112163,  78.231694,  0.8046449,        n.a.     n.a.
 1884-Nov-01 00:00, , , 02 11 16.49, -12 20 49.7,   15.627,   n.a.,  38.2415909189107,  0.0746460,    0.0000,/*,    0.0010,    6.0106,   0.0112143,  78.184038,  0.8249762,        n.a.     n.a.
 1884-Dec-01 00:00, , , 02 11 42.46, -12 15 49.9,   15.627,   n.a.,  38.2429001484526,  0.0764895,    0.0000,/*,    0.0010,    6.1678,   0.0112124,  78.137661,  0.8454617,        n.a.     n.a.
 1885-Jan-01 00:00, , , 02 12 09.27, -12 10 40.1,   15.628,   n.a.,  38.2442870534704,  0.0784432,    0.0000,/*,    0.0010,    6.3341,   0.0112105,  78.089679,  0.8671689,        n.a.     n.a.
 1885-Feb-01 00:00, , , 02 12 36.05, -12 05 30.1,   15.628,   n.a.,  38.2457094488606,  0.0804527,    0.0000,/*,    0.0010,    6.5044,   0.0112087,  78.041682,  0.8894905,        n.a.     n.a.
 1885-Mar-01 00:00, , , 02 13 00.23, -12 00 50.0,   15.628,   n.a.,  38.2470251051382,  0.0822566,    0.0000,/*,    0.0010,    6.6565,   0.0112072,  77.998610,  0.9095215,        n.a.     n.a.
 1885-Apr-01 00:00, , , 02 13 26.97, -11 55 39.8,   15.628,   n.a.,  38.2485153587354,  0.0842085,    0.0000,/*,    0.0010,    6.8215,   0.0112055,  77.951228,  0.9312031,        n.a.     n.a.
 1885-May-01 00:00, , , 02 13 52.83, -11 50 39.4,   15.628,   n.a.,  38.2499908354598,  0.0861084,    0.0000,/*,    0.0010,    6.9828,   0.0112039,  77.905362,  0.9523147,        n.a.     n.a.
 1885-Jun-01 00:00, , , 02 14 19.54, -11 45 29.0,   15.628,   n.a.,  38.2515501673011,  0.0880831,    0.0000,/*,    0.0010,    7.1506,   0.0112021,  77.857991,  0.9742617,        n.a.     n.a.
 1885-Jul-01 00:00, , , 02 14 45.35, -11 40 28.4,   15.629,   n.a.,  38.2530930450058,  0.0900206,    0.0000,/*,    0.0010,    7.3158,   0.0112004,  77.812109,  0.9958012,        n.a.     n.a.
 1885-Aug-01 00:00, , , 02 15 12.01, -11 35 17.7,   15.629,   n.a.,  38.2547232695661,  0.0920922,    0.0000,/*,    0.0010,    7.4915,   0.0111987,  77.764624,  1.0188257,        n.a.     n.a.
 1885-Sep-01 00:00, , , 02 15 38.65, -11 30 06.8,   15.629,   n.a.,  38.2563906535108,  0.0941601,    0.0000,/*,    0.0010,    7.6656,   0.0111971,  77.717480,  1.0417967,        n.a.     n.a.
 1885-Oct-01 00:00, , , 02 16 04.41, -11 25 05.9,   15.629,   n.a.,  38.2580390698913,  0.0961131,    0.0000,/*,    0.0010,    7.8300,   0.0111956,  77.672235,  1.0634947,        n.a.     n.a.
 1885-Nov-01 00:00, , , 02 16 31.00, -11 19 54.8,   15.629,   n.a.,  38.2597777929222,  0.0981056,    0.0000,/*,    0.0010,    7.9979,   0.0111941,  77.625685,  1.0856354,        n.a.     n.a.
 1885-Dec-01 00:00, , , 02 16 56.72, -11 14 53.6,   15.630,   n.a.,  38.2614940024387,  0.0999927,    0.0000,/*,    0.0010,    8.1581,   0.0111925,  77.580779,  1.1066193,        n.a.     n.a.
 1886-Jan-01 00:00, , , 02 17 23.28, -11 09 42.3,   15.630,   n.a.,  38.2633017005601,  0.1019542,    0.0000,/*,    0.0010,    8.3264,   0.0111907,  77.534170,  1.1284515,        n.a.     n.a.
 1886-Feb-01 00:00, , , 02 17 49.81, -11 04 30.8,   15.630,   n.a.,  38.2651453647894,  0.1040092,    0.0000,/*,    0.0010,    8.5029,   0.0111889,  77.487180,  1.1513260,        n.a.     n.a.
 1886-Mar-01 00:00, , , 02 18 13.76, -10 59 49.4,   15.630,   n.a.,  38.2668427885525,  0.1059283,    0.0000,/*,    0.0010,    8.6667,   0.0111873,  77.444644,  1.1726799,        n.a.     n.a.
 1886-Apr-01 00:00, , , 02 18 40.25, -10 54 37.7,   15.630,   n.a.,  38.2687586838476,  0.1081033,    0.0000,/*,    0.0010,    8.8511,   0.0111856,  77.397616,  1.1968705,        n.a.     n.a.
 1886-May-01 00:00, , , 02 19 05.87, -10 49 36.0,   15.631,   n.a.,  38.2706501953119,  0.1102290,    0.0000,/*,    0.0010,    9.0289,   0.0111842,  77.352432,  1.2204912,        n.a.     n.a.
 1886-Jun-01 00:00, , , 02 19 32.32, -10 44 24.1,   15.631,   n.a.,  38.2726429679093,  0.1123626,    0.0000,/*,    0.0010,    9.2060,   0.0111829,  77.306333,  1.2441893,        n.a.     n.a.
 1886-Jul-01 00:00, , , 02 19 57.91, -10 39 22.2,   15.631,   n.a.,  38.2746072014336,  0.1143690,    0.0000,/*,    0.0010,    9.3731,   0.0111815,  77.262058,  1.2664848,        n.a.     n.a.
 1886-Aug-01 00:00, , , 02 20 24.32, -10 34 10.0,   15.631,   n.a.,  38.2766732574519,  0.1164188,    0.0000,/*,    0.0010,    9.5443,   0.0111801,  77.216470,  1.2892693,        n.a.     n.a.
 1886-Sep-01 00:00, , , 02 20 50.72, -10 28 57.8,   15.632,   n.a.,  38.2787758520691,  0.1184552,    0.0000,/*,    0.0010,    9.7153,   0.0111786,  77.170933,  1.3119188,        n.a.     n.a.
 1886-Oct-01 00:00, , , 02 21 16.25, -10 23 55.5,   15.632,   n.a.,  38.2808456191392,  0.1204743,    0.0000,/*,    0.0010,    9.8858,   0.0111770,  77.126669,  1.3343857,        n.a.     n.a.
 1886-Nov-01 00:00, , , 02 21 42.61, -10 18 43.1,   15.632,   n.a.,  38.2830216900650,  0.1226112,    0.0000,/*,    0.0010,   10.0647,   0.0111755,  77.080952,  1.3581514,        n.a.     n.a.
 1886-Dec-01 00:00, , , 02 22 08.10, -10 13 40.6,   15.632,   n.a.,  38.2851640079175,  0.1246720,    0.0000,/*,    0.0010,   10.2360,   0.0111742,  77.036981,  1.3810621,        n.a.     n.a.
 1887-Jan-01 00:00, , , 02 22 34.42, -10 08 27.9,   15.633,   n.a.,  38.2874151575402,  0.1267983,    0.0000,/*,    0.0010,   10.4124,   0.0111728,  76.991716,  1.4046998,        n.a.     n.a.
 1887-Feb-01 00:00, , , 02 23 00.72, -10 03 15.1,   15.633,   n.a.,  38.2897041990175,  0.1288968,    0.0000,/*,    0.0010,   10.5857,   0.0111714,  76.946731,  1.4280256,        n.a.     n.a.
 1887-Mar-01 00:00, , , 02 23 24.47, -09 58 32.5,   15.633,   n.a.,  38.2918037385638,  0.1307612,    0.0000,/*,    0.0010,   10.7403,   0.0111701,  76.906252,  1.4487583,        n.a.     n.a.
 1887-Apr-01 00:00, , , 02 23 50.74, -09 53 19.6,   15.633,   n.a.,  38.2941636244986,  0.1328661,    0.0000,/*,    0.0010,   10.9158,   0.0111686,  76.861256,  1.4721785,        n.a.     n.a.
 1887-May-01 00:00, , , 02 24 16.14, -09 48 16.6,   15.634,   n.a.,  38.2964837343104,  0.1349524,    0.0000,/*,    0.0010,   11.0889,   0.0111672,  76.817684,  1.4953841,        n.a.     n.a.
 1887-Jun-01 00:00, , , 02 24 42.38, -09 43 03.4,   15.634,   n.a.,  38.2989194554067,  0.1371377,    0.0000,/*,    0.0010,   11.2686,   0.0111658,  76.772810,  1.5196802,        n.a.     n.a.
